task_file,demo,interval_id,start,end,length,start_fraction,end_fraction
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_26,0,43,81,39,0.4673913043478261,0.8804347826086957
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_27,0,48,90,43,0.4752475247524752,0.8910891089108911
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_28,0,41,84,44,0.43157894736842106,0.8842105263157894
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_29,0,42,94,53,0.39622641509433965,0.8867924528301887
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_30,0,41,76,36,0.47674418604651164,0.8837209302325582
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_31,0,44,89,46,0.4444444444444444,0.898989898989899
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_32,0,40,82,43,0.40404040404040403,0.8282828282828283
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_33,0,49,97,49,0.44144144144144143,0.8738738738738738
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_34,0,39,76,38,0.43820224719101125,0.8539325842696629
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_35,0,47,91,45,0.46534653465346537,0.900990099009901
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_36,0,40,81,42,0.43478260869565216,0.8804347826086957
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_37,0,44,83,40,0.4536082474226804,0.8556701030927835
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_38,0,44,91,48,0.4536082474226804,0.9381443298969072
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_39,0,41,80,40,0.44565217391304346,0.8695652173913043
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_40,0,40,83,44,0.42105263157894735,0.8736842105263158
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_41,0,44,108,65,0.38596491228070173,0.9473684210526315
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_42,0,39,74,36,0.43820224719101125,0.8314606741573034
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_43,0,41,87,47,0.4019607843137255,0.8529411764705882
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_44,0,44,100,57,0.3893805309734513,0.8849557522123894
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_45,0,40,84,45,0.40404040404040403,0.8484848484848485
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_46,0,40,90,51,0.3883495145631068,0.8737864077669902
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_47,0,38,81,44,0.4222222222222222,0.9
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_48,0,43,86,44,0.43,0.86
pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_49,0,39,80,42,0.43333333333333335,0.8888888888888888
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_0,0,32,123,92,0.23357664233576642,0.8978102189781022
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_1,0,36,116,81,0.2748091603053435,0.8854961832061069
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_2,0,38,108,71,0.3140495867768595,0.8925619834710744
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_3,0,35,106,72,0.2892561983471074,0.8760330578512396
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_4,0,33,105,73,0.2773109243697479,0.8823529411764706
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_5,0,33,85,53,0.33,0.85
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_6,0,31,90,60,0.3069306930693069,0.8910891089108911
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_7,0,29,53,25,0.2248062015503876,0.4108527131782946
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_7,1,64,119,56,0.49612403100775193,0.9224806201550387
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_8,0,42,109,68,0.34146341463414637,0.8861788617886179
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_9,0,38,105,68,0.3220338983050847,0.8898305084745762
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_10,0,34,55,22,0.24817518248175183,0.40145985401459855
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_10,1,65,126,62,0.4744525547445255,0.9197080291970803
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_11,0,34,94,61,0.34,0.94
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_12,0,29,88,60,0.3020833333333333,0.9166666666666666
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_13,0,38,120,83,0.296875,0.9375
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_14,0,37,145,109,0.24025974025974026,0.9415584415584416
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_15,0,33,93,61,0.3235294117647059,0.9117647058823529
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_16,0,31,102,72,0.2672413793103448,0.8793103448275862
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_17,0,33,109,77,0.275,0.9083333333333333
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_18,0,32,99,68,0.2807017543859649,0.868421052631579
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_19,0,31,97,67,0.3163265306122449,0.9897959183673469
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_20,0,30,102,73,0.2542372881355932,0.864406779661017
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_21,0,38,118,81,0.29457364341085274,0.9147286821705426
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_22,0,37,99,63,0.34579439252336447,0.9252336448598131
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_23,0,33,56,24,0.2391304347826087,0.4057971014492754
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_23,1,68,124,57,0.4927536231884058,0.8985507246376812
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_24,0,34,91,58,0.3469387755102041,0.9285714285714286
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_25,0,31,88,58,0.34065934065934067,0.967032967032967
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_26,0,31,90,60,0.3163265306122449,0.9183673469387755
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_27,0,34,56,23,0.23129251700680273,0.38095238095238093
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_27,1,67,130,64,0.4557823129251701,0.8843537414965986
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_28,0,35,91,57,0.330188679245283,0.8584905660377359
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_29,0,35,101,67,0.3017241379310345,0.8706896551724138
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_30,0,35,104,70,0.29411764705882354,0.8739495798319328
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_31,0,43,104,62,0.3644067796610169,0.8813559322033898
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_32,0,33,97,65,0.2972972972972973,0.8738738738738738
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_33,0,36,95,60,0.3302752293577982,0.8715596330275229
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_34,0,29,94,66,0.26126126126126126,0.8468468468468469
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_35,0,34,113,80,0.265625,0.8828125
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_36,0,28,93,66,0.2545454545454545,0.8454545454545455
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_37,0,33,95,63,0.3235294117647059,0.9313725490196079
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_38,0,26,90,65,0.2653061224489796,0.9183673469387755
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_39,0,26,80,55,0.3023255813953488,0.9302325581395349
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_40,0,33,103,71,0.28205128205128205,0.8803418803418803
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_41,0,41,118,78,0.3203125,0.921875
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_42,0,39,63,25,0.2708333333333333,0.4375
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_42,1,75,136,62,0.5208333333333334,0.9444444444444444
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_43,0,35,95,61,0.30973451327433627,0.8407079646017699
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_44,0,33,53,21,0.2323943661971831,0.3732394366197183
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_44,1,65,126,62,0.45774647887323944,0.8873239436619719
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_45,0,34,106,73,0.30357142857142855,0.9464285714285714
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_46,0,32,101,70,0.2962962962962963,0.9351851851851852
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_47,0,29,94,66,0.2636363636363636,0.8545454545454545
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_48,0,38,101,64,0.35185185185185186,0.9351851851851852
pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_49,0,39,106,68,0.3577981651376147,0.9724770642201835
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_0,0,43,140,98,0.27741935483870966,0.9032258064516129
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_1,0,30,113,84,0.24,0.904
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_1,1,118,118,1,0.944,0.944
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_2,0,28,119,92,0.22580645161290322,0.9596774193548387
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_3,0,37,74,38,0.193717277486911,0.387434554973822
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_3,1,86,190,105,0.450261780104712,0.9947643979057592
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_4,0,31,125,95,0.22794117647058823,0.9191176470588235
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_5,0,27,125,99,0.1956521739130435,0.9057971014492754
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_6,0,37,127,91,0.2781954887218045,0.9548872180451128
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_7,0,29,119,91,0.2230769230769231,0.9153846153846154
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_8,0,34,124,91,0.2446043165467626,0.8920863309352518
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_9,0,31,131,101,0.21379310344827587,0.903448275862069
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_10,0,30,132,103,0.21428571428571427,0.9428571428571428
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_11,0,36,151,116,0.21951219512195122,0.9207317073170732
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_12,0,30,115,86,0.24193548387096775,0.9274193548387096
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_13,0,32,126,95,0.2318840579710145,0.9130434782608695
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_14,0,29,115,87,0.24166666666666667,0.9583333333333334
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_15,0,34,127,94,0.24817518248175183,0.927007299270073
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_16,0,28,127,100,0.19858156028368795,0.900709219858156
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_17,0,27,38,12,0.17763157894736842,0.25
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_17,1,55,137,83,0.3618421052631579,0.9013157894736842
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_18,0,34,123,90,0.24817518248175183,0.8978102189781022
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_19,0,28,118,91,0.21875,0.921875
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_20,0,36,88,53,0.18274111675126903,0.4467005076142132
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_20,1,119,187,69,0.6040609137055838,0.949238578680203
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_21,0,25,117,93,0.20161290322580644,0.9435483870967742
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_22,0,31,115,85,0.2421875,0.8984375
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_23,0,31,116,86,0.24603174603174602,0.9206349206349206
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_24,0,38,136,99,0.2638888888888889,0.9444444444444444
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_25,0,37,125,89,0.2868217054263566,0.9689922480620154
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_26,0,47,153,107,0.27976190476190477,0.9107142857142857
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_27,0,28,118,91,0.21212121212121213,0.8939393939393939
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_28,0,33,126,94,0.2357142857142857,0.9
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_29,0,30,126,97,0.22556390977443608,0.9473684210526315
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_30,0,36,125,90,0.26666666666666666,0.9259259259259259
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_31,0,33,126,94,0.2357142857142857,0.9
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_32,0,51,137,87,0.3591549295774648,0.9647887323943662
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_33,0,26,132,107,0.19548872180451127,0.9924812030075187
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_34,0,34,143,110,0.21656050955414013,0.910828025477707
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_35,0,43,166,124,0.25748502994011974,0.9940119760479041
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_36,0,40,131,92,0.2702702702702703,0.8851351351351351
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_36,1,133,133,1,0.8986486486486487,0.8986486486486487
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_37,0,28,114,87,0.21875,0.890625
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_38,0,30,124,95,0.22556390977443608,0.9323308270676691
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_39,0,32,119,88,0.25,0.9296875
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_40,0,34,123,90,0.26153846153846155,0.9461538461538461
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_41,0,27,113,87,0.20930232558139536,0.875968992248062
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_42,0,27,84,58,0.1534090909090909,0.4772727272727273
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_42,1,109,161,53,0.6193181818181818,0.9147727272727273
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_43,0,28,60,33,0.16470588235294117,0.35294117647058826
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_43,1,72,163,92,0.4235294117647059,0.9588235294117647
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_44,0,34,125,92,0.24113475177304963,0.8865248226950354
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_45,0,25,127,103,0.176056338028169,0.8943661971830986
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_46,0,32,72,41,0.17777777777777778,0.4
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_46,1,87,171,85,0.48333333333333334,0.95
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_47,0,30,113,84,0.24193548387096775,0.9112903225806451
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_48,0,29,118,90,0.21323529411764705,0.8676470588235294
pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,demo_49,0,33,148,116,0.21428571428571427,0.961038961038961
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_0,0,50,122,73,0.36764705882352944,0.8970588235294118
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_1,0,49,121,73,0.35507246376811596,0.8768115942028986
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_2,0,38,116,79,0.2923076923076923,0.8923076923076924
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_3,0,45,121,77,0.33088235294117646,0.8897058823529411
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_4,0,50,131,82,0.3448275862068966,0.903448275862069
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_5,0,41,125,85,0.2949640287769784,0.8992805755395683
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_6,0,55,150,96,0.3353658536585366,0.9146341463414634
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_7,0,42,109,68,0.35294117647058826,0.9159663865546218
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_8,0,49,120,72,0.362962962962963,0.8888888888888888
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_9,0,46,67,22,0.2658959537572254,0.3872832369942196
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_9,1,80,159,80,0.4624277456647399,0.9190751445086706
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_10,0,48,127,80,0.3380281690140845,0.8943661971830986
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_11,0,39,115,77,0.29770992366412213,0.8778625954198473
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_12,0,41,112,72,0.3253968253968254,0.8888888888888888
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_13,0,37,116,80,0.27611940298507465,0.8656716417910447
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_14,0,48,120,73,0.35294117647058826,0.8823529411764706
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_15,0,40,113,74,0.20725388601036268,0.5854922279792746
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_16,0,49,133,85,0.34507042253521125,0.9366197183098591
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_17,0,56,124,69,0.3076923076923077,0.6813186813186813
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_17,1,145,168,24,0.7967032967032966,0.9230769230769231
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_18,0,43,119,77,0.3233082706766917,0.8947368421052632
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_19,0,42,119,78,0.3111111111111111,0.8814814814814815
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_20,0,51,124,74,0.3722627737226277,0.9051094890510949
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_21,0,46,123,78,0.3357664233576642,0.8978102189781022
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_22,0,45,120,76,0.3103448275862069,0.8275862068965517
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_22,1,123,131,9,0.8482758620689655,0.903448275862069
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_23,0,41,125,85,0.29285714285714287,0.8928571428571429
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_24,0,39,115,77,0.31451612903225806,0.9274193548387096
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_25,0,39,122,84,0.2765957446808511,0.8652482269503546
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_26,0,48,125,78,0.3356643356643357,0.8741258741258742
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_27,0,46,118,73,0.3709677419354839,0.9516129032258065
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_28,0,42,127,86,0.2978723404255319,0.900709219858156
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_29,0,40,110,71,0.32786885245901637,0.9016393442622951
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_30,0,49,121,73,0.3712121212121212,0.9166666666666666
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_31,0,42,115,74,0.336,0.92
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_32,0,45,115,71,0.34615384615384615,0.8846153846153846
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_33,0,53,136,84,0.3680555555555556,0.9444444444444444
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_34,0,51,125,75,0.35172413793103446,0.8620689655172413
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_35,0,37,115,79,0.296,0.92
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_35,1,119,119,1,0.952,0.952
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_36,0,52,119,68,0.39097744360902253,0.8947368421052632
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_37,0,52,132,81,0.37681159420289856,0.9565217391304348
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_38,0,54,125,72,0.38571428571428573,0.8928571428571429
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_39,0,42,112,71,0.33070866141732286,0.8818897637795275
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_40,0,47,122,76,0.3381294964028777,0.8776978417266187
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_41,0,48,117,70,0.375,0.9140625
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_42,0,45,118,74,0.3409090909090909,0.8939393939393939
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_43,0,44,114,71,0.34375,0.890625
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_44,0,43,117,75,0.3282442748091603,0.8931297709923665
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_45,0,49,116,68,0.3769230769230769,0.8923076923076924
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_46,0,46,126,81,0.33093525179856115,0.9064748201438849
pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_47,0,52,122,71,0.38235294117647056,0.8970588235294118
